stemmed_review,label
update versi baru malah error geogle map gojek nyatolong dong baik geogle map gojek nya biar akurat lokasi tujuankasih rute pas lalu,0
aplikasi suka error pakai hp flagship berat error aplikasi tidak buka chat kadang buka menu error kasi driver chat tidak balas,0
cs bayar full ongkirke driver goceng tidak kasihan kau ngasih driver mu goceng tidak pantes jekbrp persen kau makan duitgila si,1
kalo seleksi driver minimal tahu lokasi kota ambil jangan andal titik sesuai tidak usah jadi driver kalo tidak tahu lokasi,1
cape bngt sama driver masa cuma minta masuk gang cancel semua posisi buru bngt lglayanan gocar nya minus,1
diskon nya dikit banget padah langgan pakai gojek saran aja kalo guna langgan kasih diskon,1
driver nya kurang baik trs cancel mulu sama driver jdi dong lbh konsisten,1
sumpah hari susah banget dapet gocar nya padahal ngejar kereta nyangkut sama driver kirain lama bener mau jalan tau nya dah nunggu lama cancel,1
aplikasi jelek ganti2 driver sampek 3x pesan jam 646 sampek jam 720 sampek padahal dekat aplikasi djancok,0
layan baik orang baik sangat suka mba karna tlah kemudiian hotel dgn baik maaf didlam jalan sedikit repot,1
makasih bapakkata anak ajak ngobrol seru bapak nyasehat selalu bapak amanah kerja nya lancar rejeki nyamiin,1
kondisi hujan driver tidak mau terima aplikasi hidup sama driverkalok tidak terima offkan aplikasi alas hujan minta tips lebih,1
masa peripikasi wajahterus malah putus mitra kan pakai muka akun pribadiyang pakai aneh gojek,1
banyak driver nya minta bayar tidak sesuai tera aplikasi khusus area kota kupang ntt maxim lebih teliti rekrut driver jngan orang gila d acc jd driver,1
gojek tidak masa mau login gagal terus terlalu banyak coba malah suruh nunggu 1 jam dasar aplikasi tidak,1
tidak selesai masalah salah transfer akun lama pihak gojek tidak bantu buka akun lama tidak ikhlas dunia akhirat,0
sekarang lihat jalan driver maps jadi lompatlompat sulit pantau tidak kemaren titik lokasi jalan driver rurut jadi mudah pantau driver mana mohon baik,0
indonesia utama manusia kalo sistem tidak manusiawi serakah potong driver aplikasi hampir 40 lambat laun gojek hancur masa datang,1
driver maxim tempat banyak tidak pakai atribut jadi raguu driver sesuai app tidak pantau area parepare sulawesi selatan,1
senang layan maxim ojek online moga harga tetap jangkau tetap tahan percaya kualitas layan baik,1
pesan gocar jauh mulu kemudi sering milih milih argo pdhal harga aplikasi mohon baik layan banyak pindah aplikasi,1
sering sering adain promo pliss buat kaum mageran whort it banget gtu gojek murah banget cuma goceng gitulah,1
driver sini kurang ajar tau salah malah ngotot malah narik baju jalan daerah mall lippo karawaci 26012025 930 periksa driver kurang ajar,0
okesemoga nya layan grab inisemoga selalu muas hati costumer driver soal tarif,1
sekarang gojek susah respon selalu keluar mulu semenjak diupdate versi baru males jadi uninstall,0
kesan pribadi dr mes maxim peta titik tepat tidak pass padahal benar cari driver sangat lama sekali dann ending gagaleror bahkan tidak fungi mes,0
aplikasi maxim lebih peka akun fiktif kasihan driver kalau susah cari uang sering akun tipu karan driver giur sama ongkir nya,1
fitur cepet jemput soal langgan perlu cepat kalau batal gara lama terus kena suspend sbg langgan viralkan kurang paham driver sekali,1
driver baik rumah slmat poko enak maxim drpd ojol mksh driver layan tumpang dgn baik,1
pihak grab baik map nya susah sekali terkadang cari lokasi malah terkadang bnyak salah titik alamat tidak sesuai,0
maaf awall awall emng bagus makin sering make layan sangat buruk utama driver mobil sangat tidak ramah kasar beri tau alamat benar driver tetep ngeyell alamat salah beri tahu malah marah marah perhati,1
sekarang gua malas pakai gojek paylater nunggak 2 hari aja telpon terus padahal gua bilang besok gua gaji pas gua lunasin semua ehh malah blokir paylater gua maka gua tidak pakai gojek,1
kalo memang tidak driver cari driver masa nunggu tau2 cancel cuman gara2 gada driver lagi jam malem jam 7 malam loh tadi pesan,1
murah nda non tunai fitur nda pakai karna driver tidak pakai non tunai maps sulit kalau cari lokasi,0
grabcar xl hilang grab car new plus terlalu mahal mohon koreksi grabcar xl,1
sengaja milih ongkir murah malah error nah pas milih ongkir mahal malah lancar padahal sinyal bagus waktu pilih ongkir murah,1
terimakasih ada grab sangat bantu beri mudah jalan orang butuh nya,1
aplikasi nya bagusbanyak fitur animasi tarik aplikasi ojol paling bagus gojekmungkin perlu tingkat manajemen efektifitas operasional harga saham naik,1
assalamualaikum kk admin driver tinggal padang kota sering dengar keluh driver maxim nya karna tempat tari uang ewallet nya tidak daftar khusus padang kota kasi driver nya,0
perdana down loadpesan grab careh malah suruh d batal aplikasi k offline sajamana lebih mahal dr grabmohon buat driverjangan manfaat keadaanmana orang baru mana langgan,1
terkadang dapat kemudi ojek online terlalu jauh bahkan dapat tempat tuju kurang optimal dapat kemudi dekat,1
sering dapet driver manja padahal titik jemput 2km cancel terus 5 kali tidak bales waktu chat nunggu lama padahal tidak dateng dateng al hasil waktu lama banget buat nunggu 1jam nunggu driver padahal buru buru,0
apps bikin tidak enak hati kadang driver datang gajadi berangkat tiba tiba hujan dulu si driver jalanin aja tumpang seengga tidak asa tidak enak sekarang gabisa bikin driver jadi ngamuk customer,1
driver bagus ramah cepat cuma hampir 5 hari tidak pakai tidak masuk akun alas jaring padahal jaring lancar gojek baik aplikasi yah terimakasih,0
aku suka sama bapa nya lemah lembut sopan baik banget enak bawa motor nya pelan gitu thee best buat bapa moga dapet tumpang banyak moga lancar rezeki nya aamiin,1
tidak dicancel dichat tidak tidak aplikasi kasi driver tambahin menu chat kek aplikasi,0
tidak pernah telat bayar paylater malah block paylater nya pemberitahuan lebih chat gojek malah robot jawab kecewa banget mending uninstall ajaa,0
semua bagus aman cepet ngambil driver apk ringan hp harga murahh sayaa anak sekolah pertahanin yawh,1
lebih hemat laen nya trs bnyk driver nya puas tuju gojek,1
knpa cari sopir grb tuju rs pon susah nya ampun banget banyak sopir grb nya langsung dicancel,1
makin kesini makin berat buka aplikasi lama loading ny tidak kaya dulu driver kadang suka pakai motor tidak sesuai plat nomer daftar,1
sangat bantu sering temu driver minta bayar lebih mes 2 tempat baru satu tempat tanda selesai jalan usaha pihak grab sedia fitur block driver tq,0
kemudi angelinus yos bernad reshsy motorcycle warna hijau tua nopol eb2319ed selamat nikmat jalan rating 495,1
banyak mobildriver respon entah aplikasi yanh kurang bagus memang driver tidak profesional,1
sangat bantu sekali untk kita2 pngn aktifitas tp kendala hujan solusi grabcar mksh grab,1
customer platinum jangan kasi driver bintang nya 49 dong gimana sih buat sistem,1
gojek buat fitur beri tip driver kemarin mau beri tip tidak sengaja keluar terus gabisa ngasih tip,1
driver nya baik pas hujan sedia jas hujan jadi jalan sy tidak terhambatjadi tepat waktu terima kasih moga sehat selalu rejeki banyak berkah,1
aneh banget kemudi nya anehaneh aplikasi aneh waktu tunggu aplikasi 10 menit dirungguin 10 menit ganti tulis dricer segera padahal driver sangat jauh alhasil nunggu driver 40 menit mau cancep gaenak sama driver nya,0
kasih bintang jelek tidak usah pke gojekbanyak bacot semua tidak tau dirinaik ojek pangkal sono,1
jelek banget susah dpt gojek padahal banyak malah dapet jauh jauh jarang promo jalan dekt aja malah mahal mahalin,1
sangat kecewa gojek area tuluangagung jam 5 soregak satu gojek carmotor,0
susah cari driver pas temen cewek cari langsung padahal baren aplikasi aneh,1
ban gojek cancel oke aku salah apa tidak balik padahlkan aku pakek ktp mana buat akun baru klau tidak ywd pilih sisah 1 arti grab,0
susah dpt driver go car baik apk singkat crita sen gocar xl dpt mobil kursi blkng kcil parah,1
mantab coi maxim murah bet murah driver nya cepet nyampe nya terus tuju cepat selamat mantab maxim lebih bagus gojek,1
kenapasih driver skrg tidak bsa banget andalinsusah banget dpt heran pd gamau dpt rejeki,1
menu cari tuju kurang lengkap masa kelas bandara internasional tidak ketemu aplikasi maxim aneh kan,0
driver banyak alesa penuh biar nambah layan prioritas 30 baru driver gin kok konsumen bener bagi kabur kasi driver banyak nongkrong,1
khusus jember mobil kotor bau tidak nyaman d cek fisik kendara kala,1
hujan lama sekali driver padahal relain pakai tarif besar gaada beda nya,1
pesan gocar tidak mau jemput karna argo kecil pesan motor tidak mau jemput karna jalur macet pusing padahal gojek masuk mahal pakai pas promo,1
mahal pajak murah ongkos driver tidak pakai tes apa2 banyak driver maksa minta tip,1
kok driver maxim bawel tidak santuy driver go kalau mau sejahtera jangan jadi ojol tidak pilih mentok kerja usaha usaha baim kalau mau hidup makmur,1
dong driver jangan so masa tiap mesan pas hujan gaada mau ambil jdi bingung kalau urgent pas hujan gaada mau ambil padahal biar ojol gni mudah nyata kecewa,1
kerenn layan driver hujan deras macet tetap jalan baik keluh mksih bang driver akhir tuju,1
pesan gocar sampe jam mau padahal banyak driver apa mungkin karna argo kecil jadi tidak mau ambil kecewa aja sih sama apps bukan mudah malah gajelas,1
bintang jadi 3 dulu gojek enak banget kalo urus makan kalo gocar sih tidak worth hari dicancel 6 kali sama mitra,1
aplikasi sampah driver nya urak tidak lindung konsumen tipu argo driver muter2 tidak jelas padahal rute cepat sengaja biaya mahal mau report manajemen ribet sangat tidak praktis kalo bintang 0,1
saran laku verifikasi mes ojek karna verifikasi selalu pesan ojek mes satu,0
filter tidak driver2 pihak gojek entah mtr mobil kalo hujan susah parah tarif naik 50,1
bagusminta lebih banyak promo gocar sama goride comfort nikmat jalan hemat nyaman terima kasih,1
tau semua tidak sempurna sedikit alam ganggu hati salah satu oknum ojek mungkin nya jadi bohong perihal tarif kalo offline lebih mahal ongkos nya mas ojek said,1
bener kacau selalu kacau gocar kalau emang nganter tumpang driver nya tidak usah ambil tumpang dulu coy plis lah lama nunggu baik,1
lama dapet driver estimasi 30 40 menit 2 jam tidak sampe sampe kacau chat bantu belit belit,0
lumayan mohon tuju maps nya lebih jelas masak mau stasiun kepanjen malang malah tidak maps gojek,0
susah banget nyari driver sekarang sering cancel apa gocar sering banget cancel entah sekarang susah banget,1
suka aplikasi gojekdengan aplikasi gojek mes apa mau terimakasih gojek hadir hidup,1
maaf kasih bintang 3 kurang masalah verifikasi wajah padahal sesuai tunjuk bilang tidak sesuai mohon tanggap pihak gojek,0
info management maxim driver pakai aplikasasi mana yaa playstore maxim driver taxsee driver mohon tunjuk,0
gojek pu menu gocar hemat nyata jarang bahkan tidak pernah guna dirancel ulang kali driver mending tidak usah masuk option tidak buang waktu langgan,0
orang tak kenal bicara sangat tidak sopan leceh lalu chat aplikasi gojek what the hell,0
langgan grab baik motor maupun mobil lumayan cepat utk dapat driver saran utk grabcar alangkah baik mobil beri stiker grab langgan tau kalo grabcar jd bs lebih mudah cepat waktu,1
gojek makin kesini isi banyak driver males ujan tidak gede offbid jarak tidak jauh suka tidak mau ambil alesan mode hemat lah lu butuh duit tidak sih,1
tahu nyata grab potong hasil driver sungguh terlalu driver grab bagai jadi sapi perah aplikator,1
admin driver nya ajar kalo scene qris nya hilang cara atas terima kasih,0
aplikasi baharu malah gembel sering bikin ngelag hp restart hp tetep aje crack padahal aplikasi lancar,0
klw pagi selalu capek nungguin driver dekat dicancel mulu gilir jauh nya minta ampunsial,1
sedih lihat driver bayar 13rb terima nyata cuma 8rb usaha lebih perhati driver,1
klu tidak niat ngasih promo tidak usah sok masang promo buat user ujung tidak dapet driver stelah jam nunggu,1
tiap sen go ride selalu lama dapet mau ujan ato engga selalu lama nunggu sampe tengah jam lebih ngga dapet dapet ngga rekomen buat kejar waktu baik tuh suka matiin aplikasi,0
kemudi joe rumtily motorcycle warna merah tua nopol de6151na selamat nikmat jalan rating 495,1
henti lah mengkotakkotakan driver driver bagi rakyat indonesia henti semua program jelas rugi mitra perintah turun tangan paksa kalian gojek lebih manusia mitra banding gojek sekarang,1
driver nya ngga taat atur lalu lintas tau macet eh nyelonong hampir nabrak orang kasih tau malah marah aneh,1
grab driver wajib pu uang kembali costumer jadi rugi kalo hari kasih uang alas uang ribu sekal masalah kalo tiap hari mikir aja jadi males pakai grab,0
sen ditanyain driver titik jemput sesuai tiba tiba batal tidak informasi apa2 driver akhir lanjur lambat tidak berangkat terima kasih grab,0
gabisa batalin grab datang terus orang nya beda beda otomatis lempar driver padahal driver pertama lambat tidak respon lama 1 jam lebih akhir pakai apk,0
gocar suka pilih pilih jalan tumpang harus semua tumpang wajib ambil jang pilih pilih rute tuju,1
ku sih worth it banget cuman utk akses lokasi ny kurang pada tidak semua lokasi akses utk ny bagus tarif ny sgt ramah kntong dpt brsaing good job maxim moga makin sukses,0
makin kesini makin sampah ni gojek nunggu lama buat driver nya waktu nya lokasi jemput malah tiba batal padahal tidak ngebatalin driver nya gara jadi telat,1
selalu pakai apk gojek semua supir ramah tamah selalu harga jangkau alias murah lain selalu promo,1
dong masa 1 bulan lebih tiap chat driver selalu kirim bener bener tidak bs chat sama sekali sering banget dicancel driver krn tidak bs bales chat mau nelfon keburu dicancel masa diupdate malah jadi sampah gin,0
perhati driver nya utama hujan tunggu lama lama driver se enak malah batalin,1
jelek segi bayar via debit kredit mastercard lain mau dipake sukaa aja kalimat baik tidak guna bayar via,0
keren deh bersih ramah layan krn g kembali driver beri free luar biasa akhir rogoh2 dompet tas bayar,1
lama dapet driver padahal banyak banget area mending pakai apps selalu gin gojek gatau kecewa sumpah,1
jemput sangat cepatmakasih mau nungguin sebentar anterin k tempat tuju selamatmas ojol nya ramah jugasehat semangat terus,1
buat driver kalo mau narik ain dulu kembali jangan nyusahin mah gamau nukerin malah diem,1
aplikasi jadi bug update tidak voucher muncul padahal gojek plus tanda voucher hilang,0
bener lah bikin repot doangjaringan full terus bilang jaring hilang dh gtu lola makin kesini makin gaje aja gojek,0
sangat bantu urus transportasi ortu ku moga senantiasa tambah bagus depan good job,1
serah driver nya jadi miskin tidak maka sekali kali jadi tumpang biar ngerasain enak aplikasi sangat untung buat,1
sering driver gada kembali padahal customer kalo tidak siap dgn kembali jgn buka layananpenjualan,1
ramahsabardan hati hati bawa penumpangmenjemput tempat walaupun tidak sesuai titik lokasi susah dpt titik tepatberpatokan sekolahkantor kelurahansehat2 semua driver sukacita bawa tumpang,1
layan baik driver sangat bantu aplikasi error driver tetap jalan tugas nya sangat baik terimakasih maxim,1
tempat banyak driver rangkap gojekdan betul selalu driver utama gojeksombongturun mati motor aja tidak mau,1
trauma pakai grab masa tumpang gatau jalan marah marahin ngejalanin ngebut gimana sih kecewa berat padahal percaya pakai grab malah buat kecewa,1
sangat bantu butuh pergi terimah kasih maxime moga tambah sukses terimah kasih pak supir bike,1
cukup senang cukup baik cm kalau pas butuh susah sekali dpt driver aja sih lain om,1
susah banget cari gojekgocar pas hujan naikin gaji biar gampang dapet emang selalu bintang 1 kasih rating gojek,1
saran dong min kalo pas sen gojek mobil poto kendara biar orang tua lebih waspada soale banyak banget sekarang driver nyuri tumpang driver kalo cuman jenis samanplat nomor buat orang tua kadang susah kalo poto lebih gampang,1
jaman serba digital hadir aplikasi gojek sangat bantu sekalisemoga depan gojek selalu baik diri pelayanannyasemakin sukses gojek n semua driver,1
hujan dikit susah banget driver mau gojekgocar sampe nunggu hampir jam buat driver selalu dicancel pihak padahal pilih opsi harga promo,0
umr naik cm bawah 10 baru mulai februari tp tarif gojek naik hampir 30 per hari 16 desember 2024 terimakasih tani hampir 9 tahun pamit,1
limit ganaik2 padahal lancar bayar pngajuan pinjam 2x gagal apa harusd bangga aplikasi tdak app belah padatin memori aja go unistall,0
aplikasi lot padahal jaring wifi lancar pas mau dipake jaring internet tidak heran lohh buat semua jangan pakai aplikasi mending aplikasi grab aja jgn gojek,1
saran depan lebih baik baik lagipihak maxim beri training edukasi aplikasi buat driver krn area daerah makassar driver bagi paham platform fee parking fee,1
terkadang dapet potong harga kasih bintang 3 terkadang sulit cari driver suka cancel driver nya kaya orang tidak niat kerja aja,1
gajelas driver susah banget buat respon bikin emosi jam jam laper nunggu jam jam karna driver gamerespon sama sekali,1
kak tambahin dapat bang ojol kak kalau musim hujan kek gnikl pas hujan susah dapt driverbuat smgt kerja kak tw sdri xan jalan kalau hujan kek gni merka kondsi bdn buat kerjaa,1
dong baik maps nya mau berangkat kerja rute lebih dekattapi malah otomatis pilih rute terjauhlalu blg driver nya pilih rute lebih dekat lebih pilih rute jauh lah baik,1
mau download bukti transaksi kok tidak download download minggu an begini padahal mau buat report jalan dinas aplikasi baik,0
suspen buat driver2 bintang 5 nakal sengaja mati data sengaja buat tidak hubung,1
fitur superbank tidak apk padahal iklan nya kata akses apk gojek,0
