score,app,review,translated_review,label
5,Grab,sangat membantu perjalanan kamipengemudi ramah tau jalan jadi customer merasa nyamanterima kasih hati2 dalam berkendara ya kak semangat,"Very helpful for my trips, drivers are friendly, know the roads, customers feel comfortable, thanks, drive carefully, keep spirit up.",1
5,Gojek,sengaja ngasih bintang lima biar d bacaaplikasi pembohongpromo nya dapat kompensasi 10000 bila driver terlambat jemputini udh tiga hari kompensasinya ga masuk2padahal telatnya aj sampe jam,"Intentionally giving five stars to get read, the app is a liar, promos say get 10,000 compensation if driver is late picking up, it’s been three days no compensation though the delay was hours.",0
2,Grab,makin kesini grab makin gjls mesen grab segitu banyak nya grab gaada yg ngambil lebih baik ojek pangkalan meskipun mahal satset,"Grab is getting worse, ordered Grab so many times no one picks up, better use local ojek even if expensive, fast.",1
2,Gojek,saya kecewa tolong kasih sanksi bagi driver yg di hubungi susah menjauhi lokasi saat sudah dekat menghidupkan notif padahal ga mau ambil penumpang dengan alasan makan,"I’m disappointed, please sanction drivers who are hard to reach and avoid locations even when close, turning off notifications and refusing passengers because eating.",0
5,Grab,sebenarnya grab sangat membantucuma setiap mo bayar pke duit lbih selalu bilng ga ada kmbalianaph itu udh trik nya padahal klu driver nya siap kmbalian brapa punaku selalu lebihintpi harus konsisten juga jgn mau lbihan selalu bilng ga ada kmbalian,"Actually Grab helps a lot but every time paying with cash driver says no change, that’s their trick, if driver has change I always pay more but must be consistent, don’t say no change every time.",1
1,Gojek,16 februari 2025 parah apk eror gw ga bisa pake di stasiun cikoya mau keluar stasiun ga bisa parah gojek,"February 16, 2025 app error, can’t use at Cikoya station, can’t get out of station, bad Gojek.",0
1,Gojek,kalo lagi hujan harganya gak ngotak masak jarak 3km dikasih harga gocar 46000 kalo niat mau peras jgn lewat aplikasi,"When it rains the price is unreasonable, 3 km given 46,000 for Gocar, if you want to squeeze money don’t use the app.",0
5,Maxim,bgus ramah trnyta gk semua driver tidak bersih dn rapihh wlaupun rta2 gk mngenk atribut lengkp,"Good and friendly, turns out not all drivers are clean and neat, though average doesn’t wear full attributes.",1
5,Gojek,alhamdulilah bpk tukang gojek sangat sopan kenyamanan keselamatan juga di jaga dengan baik terima kasih bpk gojek,"Thank God, Gojek drivers are very polite, safety and comfort are well maintained, thanks Gojek drivers.",1
1,Gojek,ada voucher banyak 50 buat menghemat jd belilah gojek plus biar ongkirnya kepotong eh udh digojek plus tbtb vouchernya ilang pdhl masih ada 9 dan masa berlaku masi byk ampas deh emng kalo pake gojek mnding grab,"There were many vouchers to save, so buy Gojek Plus to get discount, but suddenly vouchers disappear though 9 left with valid period, nonsense, if using Gojek better Grab.",0
3,Grab,kepada grab kenapa kok mapnya beda sama yg di google mao pesen titiknya bingung karna beda sama yg di google map takut nanti drivernya bingung coba di perbaiki mapnya,"Dear Grab, why is your map different from Google Maps? Ordering points confuse because it’s different from Google Maps, worried drivers get confused, please fix the map.",0
3,Maxim,tolong dong driver maxim buat jaga kebersihan helm pernah dapat driver yang helm penumpang nya bau bikin ga nyaman,"Please, Maxim drivers keep helmet cleanliness, I got a driver whose passenger helmet smelled bad, uncomfortable.",1
5,Gojek,membantu perjalanan dan banyak promo nya semoga semakin banyak terus promonya tapi tetap tidak merugikan driver,"Helps travel and many promos, hope promos keep increasing but don’t harm drivers.",1
4,Gojek,tambahkan akun kerabat seperti orang tua ke anak atau kakak adik jadi kita bisa atur perjalanan pembayaran dan mengawasi semua aktifitas pergojekan,"Add family accounts like parents, siblings, so we can manage trips, payments, and monitor all ride activities.",1
5,Gojek,aplikasi sangat membantu tapi tolonglah itnya perbaiki jarak jemput jangan terlalu jauh kasian pelanggan nunggu lama dan kasian driver juga boros bbm tadak sesuai pendapatan dan sering kena cancel ayu donk diperbaiki jangan cuma mikirin untung doank maksimalkan semuanya agar saling menguntungkan terimakasih,"App is very helpful but please fix the IT, pickup distance not too far, pity customers wait too long and drivers waste fuel, income doesn’t match, often canceled, please fix, don’t just think about profit, maximize everything for mutual benefit, thanks.",1
1,Gojek,semenjak d update sekarang nggak pernah dpt voucher walaupun penguna baru sangat tidak nyaman pakai gojek,"Since update, never get vouchers even for new users, very uncomfortable using Gojek.",1
1,Maxim,rata2 driver tidak ramah selalu menggunakan kata2 gk sopan terhadap costumer emosi habis saya tolong di optimalkan lagi pelayanan nya ganti driver nya driver mana coba kasar ke costumer nya tolong bgt biasakan sopan sama costumer inget itu,"Most drivers are not friendly, always rude words to customers, emotional, please optimize service, change drivers, who is rude to customers, please get them to be polite, remember that.",1
4,Gojek,kepada pengelola aplikasi gojek tolong tekankan kepada mitranya terutama driver gocar utk lebih proaktif dalam membantu penumpang yg mempunyai disabilitas geraksakitlansia saat naikturun dari unit,"To Gojek management, please emphasize to partners, especially Gocar drivers, to be more proactive helping passengers with disabilities, elderly, when getting on and off vehicles.",1
1,Gojek,kecewa sama gocar yg di belitung susah banget cari drivernya pada nggak mau ambil yg promo,"Disappointed with Gocar in Belitung, very hard to find drivers, many refuse promo rides.",1
1,Gojek,susah cari driver kalau jam ramai padahal driver numpuk ini gegara ceo nya ga becus jalanin company,"Hard to find drivers during rush hour though many drivers, this is because CEO is not running the company well.",1
1,Grab,pusat bantuan gk berguna lama sekali responnya padahal kesalahan dari aplikasi bukan dari driver ataupun penumpang tapi penanganan lama dari tanggal 9 sampai sekarang blm dapat penanganan,"Help center is useless, very slow response, error from the app, not drivers or passengers, from 9th until now no solution.",0
1,Gojek,penjemputan lambat pengemudi banyak yang tidak berattittude aplikasi banyak bug gps ga akurat dan mahal pula tolong di pikirin banyak orang yang bergantung sama gojek,"Slow pickup, many drivers have bad attitude, app has many bugs, GPS inaccurate, and expensive, please consider many people depend on Gojek.",1
3,Maxim,susah buat ketemu driver sering salah alamat kalo di tempat baru lebih bagus kalo ada fitur kameranya dev,"Hard to meet driver, often wrong address in new places, better if there’s a camera feature dev.",1
5,Grab,alhamdulillah nyampai dengan selamat dan lancarabang grabnya baikramah banget terimakasih buat abang grab semoga banyak pelangganya dan lancar rezekinya aamiin,"Thank God arrived safely and smoothly, Grab driver is kind and friendly, thanks Grab driver, hope many customers and smooth fortune, amen.",1
5,Maxim,memuaskan l driver tahu jalan driver ramah perjalanan aman nyaman pokok nya top markotop pertahankan bintang nya,"Satisfied, driver knows the way, friendly, safe trip, top notch, keep the stars.",1
5,Gojek,makasi ya gojek sering dapet diskon kalo pesen makan sangat membantu kalo pas lagi laper dan males beli makan,"Thanks Gojek often get discounts when ordering food, very helpful when hungry and lazy to buy food.",1
2,Grab,buruk saya tidak bisa menemukan rumah saya sudah saya cari cari tetap tidak ada tolong perbaiki mapnya,"Bad, I can’t find my house, I searched but still not found, please fix the map.",1
5,Grab,ini ada apa ya sama grab susah bener cari cs live soal mau aktifin grab pay later dari kemarin eror mulu,"What’s going on with Grab, hard to find live customer service to activate Grab Pay Later, error all the time.",1
5,Maxim,setelah 3 x baru berhasil mendapatkan mobilyg 2 minta dibatalkanmohon untuk driver yg sering membatalkan diberi peringatan atau denda,"After 3 tries finally got a car, 2 requested cancellation, please warn or fine drivers who often cancel.",0
1,Gojek,tolong donk buat gojek diperjelas jalur nya apakah lewat tol atau tidak kasih kita sebagai customer pilihan mau lewat jalur tol atau non tol biar ga buang2 waktu cari driver yg mau ngambil sesuai jalur dari gojek,"Please clarify routes, toll or not, give customers choice to take toll or non-toll routes so no wasted time finding drivers who want to take route accordingly from Gojek.",1
1,Maxim,gakkkk rekomendasi gak gercep supirnya titik lokasi dimana jemput nya dimana pokoknya ga gercep lah supirnya padahal lagi buru buru,"Not recommended, drivers slow, pickup location unclear, generally not fast drivers even when in a hurry.",1
3,Gojek,bisa gk kalau kita cancel kasih alasan drivernya gk jalan jangan harganya jadi naikwong drivernya yg gk mau jalan di chat jg gk dibales knp jdi di kita harganya naik jauh,"Can we cancel with the reason that the driver does not want to go, but the price still goes up? The driver doesn't want to move and doesn't reply to messages, why do we end up paying much higher prices?",1
4,Gojek,tolong goceng di hapus saja dan penyamaran no2 hp tiadakan saja trus penjemputan usahakan yang dekat2 saja tolong sejahterakan semua driver2nya,"Please remove the five-thousand fee and eliminate the disguise of phone numbers. Also, try to keep pickups close by. Please take care of all the drivers.",1
1,Maxim,tgl 31 januari 2025 sy pesan maxim buat anak sy tp di turunin di jalan padahal sudah sy bayar sesuai aplikasi malah sy tambahin tp driver nya kurang ajar mana pake nomer beda sy sdh komplain ke cs tp tidak di tanggapiparah ini maxim,"On January 31, 2025, I ordered Maxim for my child but was dropped off on the street even though I paid as per the app, I even added money but the driver was rude and used a different number. I complained to CS but got no response. This Maxim is terrible.",0
5,Maxim,respon cepat dan pengemudi santun terima kasih maxim memang termurah dan mantap lah untuk teman perjalanan,"Fast response and polite drivers, thank you Maxim, indeed the cheapest and great for traveling friends.",1
5,Maxim,saya sangat berterimakasih kepada pengemudi drivernya karena sangat ramahbaiksopan dan berhatihati dalam mengemudi kendaraan mobil,"I am very grateful to the driver because he was very friendly, polite, and careful when driving the car.",1
1,Grab,selektif lagi dalam bermitra banyak sekali driver yang minta dibayar lebih kejadian pesen car dapat harga 14k dimintain 50k duluan boroboro tuh driver gerak gamau jalan dia malah nyuruh customer batalin mohon sekali mental opang kayak gitu ditindak karena udah banyak yg ngeluhin hal ini,"Be more selective in partnering, many drivers ask for extra payment. I once ordered a car for 14k but was asked to pay 50k upfront. The driver refused to move and told the customer to cancel. Please punish drivers with this attitude because many have complained.",0
2,Gojek,apalah para driver jutek banget judes sama cs parahnya lagi sampe ada yg maksa minta tips yg tadinya niat mau ngasih tips tapi dengan sikap drivernya begitu jadi males tolong dong drivernya di tegur terutama di wilayah cirebon,"Why are the drivers so rude and harsh to CS? Worse, some even force tips. I originally intended to tip but after the driver's attitude, I didn't want to. Please warn the drivers, especially in the Cirebon area.",1
